ANO,GRANDE REGIÃO,UF,PRODUTO,CÓDIGO IBGE,MUNICÍPIO,VENDAS
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4204301,CONCORDIA,38682600
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4204350,CORDILHEIRA ALTA,1380500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4204400,CORONEL FREITAS,2020500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4204459,CORONEL MARTINS,344099
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4204509,CORUPA,1954000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4204558,CORREIA PINTO,5871500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4204608,CRICIUMA,39588446
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4204707,CUNHA PORA,7237000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4204756,CUNHATAI,475000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4204806,CURITIBANOS,12962000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4204905,DESCANSO,3955000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4205001,DIONISIO CERQUEIRA,6239000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4205100,DONA EMMA,566500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4205159,DOUTOR PEDRINHO,753500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4205175,ENTRE RIOS,516000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4205191,ERMO,3945000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4205209,ERVAL VELHO,3317000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4205308,FAXINAL DOS GUEDES,26369200
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4205357,FLOR DO SERTAO,477000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4205407,FLORIANOPOLIS,44096317
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4205431,FORMOSA DO SUL,444000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4205456,FORQUILHINHA,3135640
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4205506,FRAIBURGO,9345295
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4205555,FREI ROGERIO,1661000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4205605,GALVAO,476000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4205704,GAROPABA,1680500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4205803,GARUVA,35476000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4205902,GASPAR,15689540
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4206009,GOVERNADOR CELSO RAMOS,1869500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4206108,GRAO PARA,2520000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4206207,GRAVATAL,8703300
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4206306,GUABIRUBA,1892000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4206405,GUARACIABA,2620500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4206504,GUARAMIRIM,143957219
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4206603,GUARUJA DO SUL,542000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4206652,GUATAMBU,530000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4206702,HERVAL D'OESTE,2869500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4206751,IBIAM,185000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4206801,IBICARE,643000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4206900,IBIRAMA,4762580
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4207007,ICARA,20218243
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4207106,ILHOTA,3478060
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4207205,IMARUI,580500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4207304,IMBITUBA,66816470
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4207403,IMBUIA,2652000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4207502,INDAIAL,18726970
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4207577,IOMERE,637000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4207601,IPIRA,1079000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4207650,IPORA DO OESTE,12059500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4207684,IPUACU,1305000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4207700,IPUMIRIM,1688500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4207759,IRACEMINHA,2429000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4207809,IRANI,10229000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4207858,IRATI,607000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4207908,IRINEOPOLIS,7083500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4208005,ITA,1449999
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4208104,ITAIOPOLIS,4097500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4208203,ITAJAI,135676829
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4208302,ITAPEMA,4621270
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4208401,ITAPIRANGA,5685590
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4208450,ITAPOA,4096500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4208500,ITUPORANGA,10441984
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4208609,JABORA,1547000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4208708,JACINTO MACHADO,14009000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4208807,JAGUARUNA,13998200
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4208906,JARAGUA DO SUL,161224640
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4208955,JARDINOPOLIS,337000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4209003,JOACABA,16995325
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4209102,JOINVILLE,167734477
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4209151,JOSE BOITEUX,1373000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4209177,JUPIA,329000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4209201,LACERDOPOLIS,637000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4209300,LAGES,45237500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4209409,LAGUNA,36478710
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4209458,LAJEADO GRANDE,620500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4209508,LAURENTINO,1839030
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4209607,LAURO MULLER,1808500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4209706,LEBON REGIS,3679000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4209805,LEOBERTO LEAL,383110
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4209854,LINDOIA DO SUL,290000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4209904,LONTRAS,34504669
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4210001,LUIZ ALVES,5167190
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4210035,LUZERNA,1161390
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4210050,MACIEIRA,119500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4210100,MAFRA,16403915
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4210209,MAJOR GERCINO,814500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4210308,MAJOR VIEIRA,895000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4210407,MARACAJA,49343350
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4210506,MARAVILHA,27791575
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4210555,MAREMA,704500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4210605,MASSARANDUBA,5648000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4210704,MATOS COSTA,474000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4210803,MELEIRO,17744000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4210852,MIRIM DOCE,462000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4210902,MODELO,1001500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4211009,MONDAI,2338500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4211058,MONTE CARLO,1129000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4211108,MONTE CASTELO,24495500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4211207,MORRO DA FUMACA,6759620
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4211256,MORRO GRANDE,360000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4211306,NAVEGANTES,49112664
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4211405,NOVA ERECHIM,3458000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4211454,NOVA ITABERABA,640000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4211504,NOVA TRENTO,2419000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4211603,NOVA VENEZA,2087740
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4211652,NOVO HORIZONTE,479000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4211702,ORLEANS,10183300
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4211751,OTACILIO COSTA,12226700
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4211801,OURO,397500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4211850,OURO VERDE,536000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4211876,PAIAL,101500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4211892,PAINEL,464000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4211900,PALHOCA,66954760
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4212007,PALMA SOLA,739000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4212056,PALMEIRA,1067000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4212106,PALMITOS,4561500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4212205,PAPANDUVA,13717000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4212239,PARAISO,588000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4212254,PASSO DE TORRES,8604960
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4212270,PASSOS MAIA,620500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4212304,PAULO LOPES,20855000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4212403,PEDRAS GRANDES,1241500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4212502,PENHA,9632000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4212601,PERITIBA,703500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4212650,PESCARIA BRAVA,11507000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4212700,PETROLANDIA,773000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4212809,BALNEARIO PICARRAS,47711198
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4212908,PINHALZINHO,6317600
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4213005,PINHEIRO PRETO,405000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4213104,PIRATUBA,1106000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4213153,PLANALTO ALEGRE,652000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4213203,POMERODE,4433500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4213302,PONTE ALTA,2655000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4213351,PONTE ALTA DO NORTE,7658000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4213401,PONTE SERRADA,6168000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4213500,PORTO BELO,12096330
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4213609,PORTO UNIAO,9951000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4213708,POUSO REDONDO,14898500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4213807,PRAIA GRANDE,1175500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4213906,PRESIDENTE CASTELLO BRANCO,187500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4214003,PRESIDENTE GETULIO,3551870
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4214102,PRESIDENTE NEREU,369000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4214151,PRINCESA,615000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4214201,QUILOMBO,1710000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4214300,RANCHO QUEIMADO,1122000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4214409,RIO DAS ANTAS,1123000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4214508,RIO DO CAMPO,965000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4214607,RIO DO OESTE,1619360
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4214706,RIO DOS CEDROS,1829500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4214805,RIO DO SUL,47176045
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4214904,RIO FORTUNA,1787500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4215000,RIO NEGRINHO,17156478
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4215059,RIO RUFINO,676000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4215075,RIQUEZA,780000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4215109,RODEIO,1669170
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4215208,ROMELANDIA,422000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4215307,SALETE,827500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4215356,SALTINHO,926000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4215406,SALTO VELOSO,456500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4215455,SANGAO,24092000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4215505,SANTA CECILIA,21284500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4215554,SANTA HELENA,612000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4215604,SANTA ROSA DE LIMA,630000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4215653,SANTA ROSA DO SUL,9013500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4215679,SANTA TEREZINHA,6425700
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4215687,SANTA TEREZINHA DO PROGRESSO,73000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4215695,SANTIAGO DO SUL,307000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4215703,SANTO AMARO DA IMPERATRIZ,10455204
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4215752,SAO BERNARDINO,495000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4215802,SAO BENTO DO SUL,12711522
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4215901,SAO BONIFACIO,617500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4216008,SAO CARLOS,2066500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4216057,SAO CRISTOVAO DO SUL,28270000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4216107,SAO DOMINGOS,8158811
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4216206,SAO FRANCISCO DO SUL,4880971
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4216255,SAO JOAO DO OESTE,868900
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4216305,SAO JOAO BATISTA,3962000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4216354,SAO JOAO DO ITAPERIU,1199000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4216404,SAO JOAO DO SUL,5788500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4216503,SAO JOAQUIM,8698000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4216602,SAO JOSE,19379500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4216701,SAO JOSE DO CEDRO,5662361
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4216800,SAO JOSE DO CERRITO,2003500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4216909,SAO LOURENCO DO OESTE,12191000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4217006,SAO LUDGERO,5128300
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4217105,SAO MARTINHO,1327000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4217154,SAO MIGUEL DA BOA VISTA,321500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4217204,SAO MIGUEL DO OESTE,14408000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4217253,SAO PEDRO DE ALCANTARA,250000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4217303,SAUDADES,3549500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4217402,SCHROEDER,1678500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4217501,SEARA,4188500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4217550,SERRA ALTA,929000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4217600,SIDEROPOLIS,2610000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4217709,SOMBRIO,13621950
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4217758,SUL BRASIL,947500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4217808,TAIO,6254500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4217907,TANGARA,2565000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4217956,TIGRINHOS,266000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4218004,TIJUCAS,13179000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4218103,TIMBE DO SUL,730000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4218202,TIMBO,7265660
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4218251,TIMBO GRANDE,1715000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4218301,TRES BARRAS,17574500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4218350,TREVISO,477000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4218400,TREZE DE MAIO,1695850
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4218509,TREZE TILIAS,17313000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4218608,TROMBUDO CENTRAL,1691500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4218707,TUBARAO,54747923
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4218756,TUNAPOLIS,1148000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4218806,TURVO,49438500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4218855,UNIAO DO OESTE,495000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4218905,URUBICI,4748000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4218954,URUPEMA,450000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4219002,URUSSANGA,2832520
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4219101,VARGEAO,10783000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4219150,VARGEM,382500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4219176,VARGEM BONITA,1353000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4219200,VIDAL RAMOS,3795000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4219309,VIDEIRA,14698004
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4219358,VITOR MEIRELES,775560
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4219408,WITMARSUM,1458380
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4219507,XANXERE,59222501
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4219606,XAVANTINA,1752500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4219705,XAXIM,15705500
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4219853,ZORTEA,254000
2024,REGIÃO SUL,SC,ÓLEO DIESEL,4220000,BALNEARIO RINCAO,902500
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2800209,AQUIDABA,590000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2800308,ARACAJU,50547074
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2800407,ARAUA,280000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2800506,AREIA BRANCA,5278000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2800605,BARRA DOS COQUEIROS,3964140
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2800670,BOQUIM,1116000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2801009,CAMPO DO BRITO,2927500
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2801207,CANINDE DE SAO FRANCISCO,3107000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2801306,CAPELA,14983000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2801405,CARIRA,5512000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2801504,CARMOPOLIS,5823000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2801603,CEDRO DE SAO JOAO,170000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2801702,CRISTINAPOLIS,2963000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2801900,CUMBE,1574000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2802007,DIVINA PASTORA,285000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2802106,ESTANCIA,10513000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2802205,FEIRA NOVA,1435000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2802304,FREI PAULO,3140000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2802403,GARARU,484000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2802601,GRACCHO CARDOSO,420000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2802700,ILHA DAS FLORES,250000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2802809,INDIAROBA,1152500
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2802908,ITABAIANA,35990000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2803005,ITABAIANINHA,7321000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2803104,ITABI,995000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2803203,ITAPORANGA D'AJUDA,5123000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2803302,JAPARATUBA,667500
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2803401,JAPOATA,2104000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2803500,LAGARTO,20450083
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2803609,LARANJEIRAS,18206000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2803708,MACAMBIRA,645000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2803807,MALHADA DOS BOIS,6555000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2803906,MALHADOR,895000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2804003,MARUIM,3397000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2804102,MOITA BONITA,1049000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2804201,MONTE ALEGRE DE SERGIPE,6262500
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2804300,MURIBECA,4155000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2804409,NEOPOLIS,1445500
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2804458,NOSSA SENHORA APARECIDA,2779000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2804508,NOSSA SENHORA DA GLORIA,16815000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2804607,NOSSA SENHORA DAS DORES,3685000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2804706,NOSSA SENHORA DE LOURDES,405000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2804805,NOSSA SENHORA DO SOCORRO,49197697
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2804904,PACATUBA,510000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2805000,PEDRA MOLE,455000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2805109,PEDRINHAS,1283000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2805208,PINHAO,1185000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2805307,PIRAMBU,685000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2805406,POCO REDONDO,4109000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2805505,POCO VERDE,3945500
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2805604,PORTO DA FOLHA,480000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2805703,PROPRIA,2565000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2805802,RIACHAO DO DANTAS,421000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2805901,RIACHUELO,725000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2806008,RIBEIROPOLIS,5403000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2806107,ROSARIO DO CATETE,3505000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2806206,SALGADO,1781000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2806305,SANTA LUZIA DO ITANHY,3764000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2806602,SANTO AMARO DAS BROTAS,110000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2806701,SAO CRISTOVAO,12641800
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2806800,SAO DOMINGOS,798000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2807006,SAO MIGUEL DO ALEIXO,811000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2807105,SIMAO DIAS,3506000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2807204,SIRIRI,614000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2807303,TELHA,95000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2807402,TOBIAS BARRETO,4465000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2807501,TOMAR DO GERU,731000
2024,REGIÃO NORDESTE,SE,ÓLEO DIESEL,2807600,UMBAUBA,35115450
2024,REGIÃO SUDESTE,SP,ÓLEO DIESEL,3500105,ADAMANTINA,11791002
2024,REGIÃO SUDESTE,SP,ÓLEO DIESEL,3500204,ADOLFO,445000
2024,REGIÃO SUDESTE,SP,ÓLEO DIESEL,3500303,AGUAI,32640000
2024,REGIÃO SUDESTE,SP,ÓLEO DIESEL,3500402,AGUAS DA PRATA,8728000
2024,REGIÃO SUDESTE,SP,ÓLEO DIESEL,3500501,AGUAS DE LINDOIA,3964000
2024,REGIÃO SUDESTE,SP,ÓLEO DIESEL,3500550,AGUAS DE SANTA BARBARA,1459000
